X,Y,objectid,id_punto,nombreestablecimiento,direccion,codigo_mpio,municipio,barrio,linea_cuenca,estado,longitud,latitud
-75.5648105399731,6.26407862043422,718,718,Gana Servicios Sevilla,CR 51 C 67 11,05001,Medellín,Sevilla,C6,En servicio,-75.56481054,6.26407862
-75.5520535996576,6.25839310997922,719,719,Gana Servicios Villa Hermosa,CL 66 39 A 41,05001,Medellín,Villa Hermosa,C6,En servicio,-75.5520536,6.25839311
-75.5370099995831,6.23308999976401,720,720,Ganaservicios Barrio Caicedo,CR 9 52 54,05001,Medellín,Barrio Caicedo,C6,En servicio,-75.53701,6.23309
-75.5692922897228,6.25083641011332,721,721,Ganaservicios Boyaca,CR 52 A 50 46,05001,Medellín,La Candelaria,C6,En servicio,-75.56929229,6.25083641
-75.5673180002392,6.24823499993894,722,722,Ganaservicios Palace (2),CL 49 49 73,05001,Medellín,La Candelaria,C6,En servicio,-75.567318,6.248235
-75.565718239957,6.24789687957689,723,723,Gigante Av Oriental (2),CR 46 49 A 03,05001,Medellín,La Candelaria,C6,En servicio,-75.56571824,6.24789688
-75.5553426301535,6.26466910957616,724,724,Gildardo,CR 45 69 68,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55534263,6.26466911
-75.5677065395659,6.24498931030719,725,725,Good Nigth,CR 46 45 22,05001,Medellín,La Candelaria,C6,En servicio,-75.56770654,6.24498931
-75.5583880896465,6.26575806031856,726,726,Granero Chatanoga # 2,CR 48 A N 70 03,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55838809,6.26575806
-75.5560350398964,6.24344232033835,727,727,Granero La Frontera,CR 50 35 46,05001,Medellín,Buenos Aires,C6,Desactivado,-75.55603504,6.24344232
-75.5556548001046,6.27444194007044,728,728,Granero La Ventanita,CR 47 81 76,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.5556548,6.27444194
-75.5647098999152,6.27443977024031,729,729,Granero Marta,CR 52 79 87,05001,Medellín,Moravia,C6,Desactivado,-75.5647099,6.27443977
-75.5705400002451,6.22922999988751,730,730,Gs Premium Plaza,Cra 43 A 30 25 LOCAL 1018,05001,Medellín,La Candelaria,C6,En servicio,-75.57054,6.22923
-75.5500142496895,6.28666422016352,731,731,Guadalupe Qap,CR 42 B 95 A 11,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55001425,6.28666422
-75.5500142496895,6.28666422016352,732,732,Guadalupe Qap (2),CR 42 B 95 A 11         ,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55001425,6.28666422
-75.5665419896827,6.25779807034664,733,733,Heladeria La Locha,CR 51 D 59 04,05001,Medellín,Sevilla,C6,En servicio,-75.56654199,6.25779807
-75.5732318999104,6.23921279981808,734,734,Heladeria Rondinela,CL 38 51 40,05001,Medellín,La Candelaria,C6,Desactivado,-75.5732319,6.2392128
-75.5635989004027,6.26326272960492,735,735,Hospital 217 (2),CR 51 66 04,05001,Medellín,Sevilla,C6,En servicio,-75.5635989,6.26326273
-75.5505482541085,6.3082372426977,736,736,Hospital Zamora,CL 20 E 42 03,05088,Medellín,La Frontera,C6,En servicio,-75.55054825,6.30823724
-75.5663106600223,6.24510130038075,737,737,Hotel Romanza,CR 45 46 45,05001,Medellín,La Candelaria,C6,En servicio,-75.56631066,6.2451013
-75.5665866602068,6.24469084978157,738,738,Hotel Samaritano,CR 45 45 31,05001,Medellín,La Candelaria,C6,En servicio,-75.56658666,6.24469085
-75.5444941202349,6.26793948033404,739,739,Hv Manrique 2,CR 32 75 C 42,05001,Medellín,Manrique Oriental,C6,En servicio,-75.54449412,6.26793948
-75.5669020003126,6.27961099979388,740,740,Iglesia Moravia 2,CR 57 86 AA 04,05001,Medellín,Moravia,C6,En servicio,-75.566902,6.279611
-75.5584679902995,6.3065057002922,741,741,Internet,CL 112 63 19,05001,Medellín,Girardot,C6,En servicio,-75.55846799,6.3065057
-75.5457800001736,6.30742999989675,742,742,Internet Puerta Virtual,CRA 40A 20E 03,05088,Medellín,La Frontera,C6,En servicio,-75.54578,6.30743
-75.5462354397345,6.27928866971889,743,743,Jardin2,CR 36 86 AD 02,05001,Medellín,Las Granjas,C6,En servicio,-75.54623544,6.27928867
-75.5674768996365,6.25395098989009,744,744,Juananbu,CL 54 51 19,05001,Medellín,La Candelaria,C6,En servicio,-75.5674769,6.25395099
-75.5656197199232,6.27585479043844,745,745,Jugar Y Ganar,CL 80 C 55 12,05001,Medellín,Moravia,C6,En servicio,-75.56561972,6.27585479
-75.5559704600106,6.30499035988765,746,746,Jugar Y Ganar Los Industriales,CR 52 117 97,05001,Medellín,La Frontera,C6,En servicio,-75.55597046,6.30499036
-75.5665759001863,6.24692515971533,747,747,Jugar Y Ganar San Antonio,CL 48 46 12,05001,Medellín,La Candelaria,C6,En servicio,-75.5665759,6.24692516
-75.5665759001863,6.24692515971533,748,748,Jugar Y Ganar San Antonio (2),CL 48 46 12,05001,Medellín,La Candelaria,C6,En servicio,-75.5665759,6.24692516
-75.5647146897323,6.25193071001838,749,749,Junin Le Apuesto,CL 54 47 105 LOCAL 146,05001,Medellín,La Candelaria,C6,En servicio,-75.56471469,6.25193071
-75.5647146897323,6.25193071001838,750,750,Junin Le Apuesto (2),CL 54 47 105 LOCAL 146,05001,Medellín,La Candelaria,C6,En servicio,-75.56471469,6.25193071
-75.5611699996049,6.28152999996465,751,751,Jzd Districom,CR 51 89 36,05001,Medellín,Aranjuez,C6,En servicio,-75.56117,6.28153
-75.5571646902308,6.25319671964682,752,752,La 41,CL 60 40 A 37,05001,Medellín,Villa Hermosa,C6,En servicio,-75.55716469,6.25319672
-75.5304415101407,6.2358300698628,753,753,La 55,CL 55 F 3 19,05001,Medellín,Barrio Caicedo,C6,En servicio,-75.53044151,6.23583007
-75.5522000996091,6.27071790985555,754,754,La 78,CL 78 42 98,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.5522001,6.27071791
-75.55427912996,6.2720387396388,755,755,La 79 Q.A.P,CR 45 79 14,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55427913,6.27203874
-75.553130630276,6.27494683964766,756,756,La 82 A Q.A P,CL 82 A 44 100,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55313063,6.27494684
-75.5619521797908,6.26665959967384,757,757,La Barra Roja,CR 51 70 A 20,05001,Medellín,Moravia,C6,En servicio,-75.56195218,6.2666596
-75.565034480092,6.24586292975946,758,758,La Barra San Ignacio,CL 48 44 01,05001,Medellín,La Candelaria,C6,En servicio,-75.56503448,6.24586293
-75.5663712100657,6.24942906957573,759,759,La Bastilla 3,CR 48 50 81,05001,Medellín,La Candelaria,C6,En servicio,-75.56637121,6.24942907
-75.5671931299231,6.24914727989922,760,760,La Bodeguita Colombia (2),CL 50 49 52,05001,Medellín,La Candelaria,C6,En servicio,-75.56719313,6.24914728
-75.5475200000481,6.23858000038743,761,761,La Central,CL 49 21 38 LOCAL 0121,05001,Medellín,Buenos Aires,C6,En servicio,-75.54752,6.23858
-75.5475200000481,6.23858000038743,762,762,La Central (2),CL 49 21 38 LOCAL 0121,05001,Medellín,Buenos Aires,C6,En servicio,-75.54752,6.23858
-75.5524963999224,6.30700289979143,763,763,La Cumbre,CR 50 B 124 64,05001,Medellín,La Frontera,C6,En servicio,-75.5524964,6.3070029
-75.556667840132,6.2423708301649,764,764,La Esquina De Buenos Aires,CR 35 48A 68,05001,Medellín,Buenos Aires,C6,En servicio,-75.55666784,6.24237083
-75.5565900002143,6.2652800001695,765,765,La Farma Drogueria,CL 70 47 07,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55659,6.26528
-75.5528044897255,6.30149866002424,766,766,La Francia,CL 111 49 C 06,05001,Medellín,La Frontera,C6,En servicio,-75.55280449,6.30149866
-75.5551790002278,6.3055951002941,767,767,La Frontera,CR 50 B 122 3,05001,Medellín,La Frontera,C6,En servicio,-75.555179,6.3055951
-75.5562217502366,6.25941078971729,768,768,La Mansion,CR 45 65 78,05001,Medellín,Villa Hermosa,C6,En servicio,-75.55622175,6.25941079
-75.5605000001334,6.27299000024854,769,769,La Mejor Esquina,CL 79 50B 01,05001,Medellín,Moravia,C6,En servicio,-75.5605,6.27299
-75.552658340117,6.23621752016446,770,770,La Mila,CL 45 27 51,05001,Medellín,La Milagrosa,C6,En servicio,-75.55265834,6.23621752
-75.5454439997146,6.23692000043036,771,771,La Pastora,CL 49 N 11C 20,05001,Medellín,Buenos Aires,C6,En servicio,-75.545444,6.23692
-75.5656282799695,6.24868800978268,772,772,La Playa Rey (2),CL 51 45 27 ,05001,Medellín,La Candelaria,C6,En servicio,-75.56562828,6.24868801
-75.550287500131,6.28216529039877,773,773,La Salle,CR 42 B 91 79 INT 101,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.5502875,6.28216529
-75.5681613404245,6.25262093995972,774,774,La Sorpresa,CL 53 51 60,05001,Medellín,La Candelaria,C6,En servicio,-75.56816134,6.25262094
-75.5498894296791,6.29837649007376,775,775,La Ventanita,CR 46 108 A 38,05001,Medellín,Popular,C6,En servicio,-75.54988943,6.29837649
-75.5568591696094,6.28072543014486,776,776,La Y,CR 49 A 87 134,05001,Medellín,Aranjuez,C6,En servicio,-75.55685917,6.28072543
-75.5506555902085,6.2397798304155,777,777,Las Mellizas,CL 49 27 56,05001,Medellín,Buenos Aires,C6,En servicio,-75.55065559,6.23977983
-75.5538800003944,6.27986000000184,778,778,Lauros 2,CRA 46 87 25,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55388,6.27986
-75.5433900000209,6.23918999988461,779,779,Los Palos,CL 56 19 19,05001,Medellín,Enciso,C6,En servicio,-75.54339,6.23919
-75.5644889996953,6.28713899977361,780,780,Madre Laurita,CR 55 94 C 19,05001,Medellín,Aranjuez,C6,En servicio,-75.564489,6.287139
-75.5588241300888,6.2530642697741,781,781,Mall San Luis,CL 59 42 24,05001,Medellín,Villa Hermosa,C6,En servicio,-75.55882413,6.25306427
-75.5494259996038,6.27803300009707,782,782,Manbru,CL 86 41A 47,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.549426,6.278033
-75.5487720000258,6.26758599976585,783,783,Manrique La 39,CR 39 71 AA 17,05001,Medellín,Manrique Oriental,C6,En servicio,-75.548772,6.267586
-75.5530717600821,6.26397888037135,784,784,Manrique La 43,CL 69 43 01,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55307176,6.26397888
-75.5666467000071,6.25219790970804,785,785,Maracaibo # 1,CL 53 49 109,05001,Medellín,La Candelaria,C6,En servicio,-75.5666467,6.25219791
-75.5643587098431,6.25075553965072,786,786,Maracaibo Rey (2),CL 53 46 77,05001,Medellín,La Candelaria,C6,En servicio,-75.56435871,6.25075554
-75.5448889998709,6.29096300013301,787,787,Maria Cano,CR 36 B 102 C 19,05001,Medellín,Santo Domingo Savio Nº 1,C6,En servicio,-75.544889,6.290963
-75.5522700604034,6.27853366014726,788,788,Maria Reina,CL 86 44 25 INT 101,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55227006,6.27853366
-75.5556526100119,6.28569972028423,789,789,Mercados,CL 94 48 33,05001,Medellín,Aranjuez,C6,En servicio,-75.55565261,6.28569972
-75.5551850000756,6.26310600019703,790,790,Merke Paisa Manrique,CL 67 44 110,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.555185,6.263106
-75.5535799999204,6.2534749995553,791,791,Mirador De Boston,CR 63 36 30,05001,Medellín,Enciso,C6,En servicio,-75.55358,6.253475
-75.5487326196804,6.23652460027798,792,792,Miraflorez,CL 47 21 05,05001,Medellín,Buenos Aires,C6,En servicio,-75.54873262,6.2365246
-75.5533088102142,6.27831524028912,793,793,Montallantas,CR 45 85 93,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55330881,6.27831524
-75.5432700003703,6.26390999982653,794,794,Moviles La 30,CR 30 69 A 43,05001,Medellín,Manrique Oriental,C6,En servicio,-75.54327,6.26391
-75.5484458998996,6.34049758039341,795,795,Niquia Parte Baja,AV 42 N 57 21,05088,Bello,Bello,C6,En servicio,-75.5484459,6.34049758
-75.5489410000802,6.23498600007341,796,796,Nueva Bombona,CL 45 N 21 09,05001,Medellín,Buenos Aires,C6,En servicio,-75.548941,6.234986
-75.5534240002848,6.29832599964457,797,797,Nuevo Andalucia,CR 49A 107 12,05001,Medellín,Aranjuez,C6,En servicio,-75.553424,6.298326
-75.5677759999986,6.25261999966068,798,798,Nuevo Casino London,CR 51 53 81,05001,Medellín,La Candelaria,C6,En servicio,-75.567776,6.25262
-75.5442360001178,6.23271100034178,799,799,Nuevo Cerros,CL 46 15B 11,05001,Medellín,Buenos Aires,C6,En servicio,-75.544236,6.232711
-75.5587448501717,6.23223681958022,800,800,Nuevo Loreto,CL 35 32 32,05001,Medellín,La Milagrosa,C6,En servicio,-75.55874485,6.23223682
-75.5556544398802,6.2350548996072,801,801,Nutabe Parque,CR 29 A 40 A 79,05001,Medellín,La Milagrosa,C6,En servicio,-75.55565444,6.2350549
-75.5556544398802,6.2350548996072,802,802,Nutabe Parque (2),CR 29 A 40 A 79         ,05001,Medellín,La Milagrosa,C6,En servicio,-75.55565444,6.2350549
-75.5670800598766,6.25200684040088,803,803,Nutibara,CL 53 50 17,05001,Medellín,La Candelaria,C6,En servicio,-75.56708006,6.25200684
-75.5668339403534,6.28191843966237,804,804,Oasis,CR 55 A 89 05,05001,Medellín,Moravia,C6,En servicio,-75.56683394,6.28191844
-75.5519639801316,6.29563991012529,805,805,Of Le Apuesto Andalucia,CR 46 A 106 A 82,05001,Medellín,Popular,C6,En servicio,-75.55196398,6.29563991
-75.5506421900394,6.29982138019543,806,806,Of Oro La Francia,CL 110 47 05,05001,Medellín,La Frontera,C6,En servicio,-75.55064219,6.29982138
-75.550327329634,6.29379758007737,807,807,Of Pagadiario,CR 43 A 104 63,05001,Medellín,Popular,C6,En servicio,-75.55032733,6.29379758
-75.545052539965,6.30143547035505,808,808,Of Rompoy,CR 42 B 118 32,05001,Medellín,Popular,C6,En servicio,-75.54505254,6.30143547
-75.5568688696178,6.28573181968075,809,809,Ofcina Principal Full,CL 94 49A 29,05001,Medellín,Aranjuez,C6,En servicio,-75.55686887,6.28573182
-75.5517470001596,6.25670821004104,810,810,Oficina Le Apuesto La 39,CR 39 65 AA 48,05001,Medellín,Villa Hermosa,C6,En servicio,-75.551747,6.25670821
-75.5676945497517,6.25031098986084,811,811,Oficina Palace,CR 50 51 25,05001,Medellín,La Candelaria,C6,En servicio,-75.56769455,6.25031099
-75.5676945497517,6.25031098986084,812,812,Oficina Palace (2),CR 50 51 25,05001,Medellín,La Candelaria,C6,En servicio,-75.56769455,6.25031099
-75.5615986702686,6.26222313978994,813,813,Oficina Prado,CR 50 A 65 01,05001,Medellín,Sevilla,C6,En servicio,-75.56159867,6.26222314
-75.5545263598009,6.2314999602901,814,814,Pablo Escobar,CL 38 B 26 D 10,05001,Medellín,La Milagrosa,C6,En servicio,-75.55452636,6.23149996
-75.5598192702858,6.24720407965517,815,815,Pablo Tobon,CL 51 40 9,05001,Medellín,La Candelaria,C6,En servicio,-75.55981927,6.24720408
-75.553480680386,6.30291547985408,816,816,Pablo Vi,CR 50 A 114 5,05001,Medellín,La Frontera,C6,En servicio,-75.55348068,6.30291548
-75.5481979999155,6.28550799981337,817,817,Panmaderia Almapan,CR 39 94 110,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.548198,6.285508
-75.5645032999763,6.2891441004,818,818,Papeleria Azul Celeste,CR 52 40 51,05001,Medellín,Palermo,C6,En servicio,-75.5645033,6.2891441
-75.5506900001755,6.30277000024582,819,819,Papeleria Leydi,CR 48 B 117 93,05001,Medellín,La Frontera,C6,En servicio,-75.55069,6.30277
-75.5645699998861,6.29568000034283,820,820,Papeleria Y Variedades Pao,CL 103 CARRERA 63 E 26,05001,Medellín,Girardot,C6,En servicio,-75.56457,6.29568
-75.5578540699562,6.2476223999031,821,821,Parque De Boston,CL 54 38 45,05001,Medellín,Boston,C6,En servicio,-75.55785407,6.2476224
-75.5656253900893,6.27266582037573,822,822,Parque Norte,CL 77 53 90,05001,Medellín,Moravia,C6,En servicio,-75.56562539,6.27266582
-75.555782839677,6.25125281024233,823,823,Parque Obrero,CL 59 A 38 28,05001,Medellín,Boston,C6,En servicio,-75.55578284,6.25125281
-75.5542148195688,6.25624855008825,824,824,Parque Villa Hermosa,CR 40 64 24,05001,Medellín,Villa Hermosa,C6,En servicio,-75.55421482,6.25624855
-75.5518948799233,6.25827761966229,825,825,Parque Villa Hermosa,CL 66 39 A 09,05001,Medellín,Villa Hermosa,C6,En servicio,-75.55189488,6.25827762
-75.5691151697966,6.25293910026029,826,826,Parqueadero Botero,CL 53 52 A 58,05001,Medellín,La Candelaria,C6,En servicio,-75.56911517,6.2529391
-75.5691151697966,6.25293910026029,827,827,Parqueadero Botero (2),CL 53 52 A 58,05001,Medellín,La Candelaria,C6,En servicio,-75.56911517,6.2529391
-75.567249059931,6.25103003018249,828,828,Parqueadero Continental,CR 50 52 04,05001,Medellín,La Candelaria,C6,En servicio,-75.56724906,6.25103003
-75.5669379697549,6.26190551020002,829,829,Parqueadero Exitoso,CR 52 64 03,05001,Medellín,Sevilla,C6,En servicio,-75.56693797,6.26190551
-75.5642319800144,6.24670725974347,830,830,Parqueadero Metro Palo Gig (2),CL 49 44 36,05001,Medellín,La Candelaria,C6,En servicio,-75.56423198,6.24670726
-75.5620924202814,6.25494097038867,831,831,Parqueadero Oriental,CR 47 58 35,05001,Medellín,La Candelaria,C6,En servicio,-75.56209242,6.25494097
-75.562665959556,6.25270814040804,832,832,Parqueadero Oriental (Parqueadero Argos),CR 46 56 12,05001,Medellín,La Candelaria,C6,En servicio,-75.56266596,6.25270814
-75.5588885599559,6.24040970027538,833,833,Parquedero La 45,CL 45 36 29,05001,Medellín,El Salvador,C6,En servicio,-75.55888856,6.2404097
-75.5660561071152,6.251376140634,834,834,Pasaje Junin Maracaibo,CR 49 52 141,05001,Medellín,La Candelaria,C6,En servicio,-75.56605611,6.25137614
-75.5660561071152,6.251376140634,835,835,Pasaje Junin Maracaibo (2),CR 49 52 141,05001,Medellín,La Candelaria,C6,En servicio,-75.56605611,6.25137614
-75.5664676603811,6.25014712972922,836,836,Patio Bonito,CR 49 52 27,05001,Medellín,La Candelaria,C6,En servicio,-75.56646766,6.25014713
-75.5670176790666,6.25152438495503,837,837,Patio El Union,CR 50 52 50 INT 262,05001,Medellín,La Candelaria,C6,En servicio,-75.56701768,6.25152439
-75.5458714495679,6.24479945997123,838,838,Pinal Le Apuesto,CL 56 A 25 A A 05,05001,Medellín,Enciso,C6,En servicio,-75.54587145,6.24479946
-75.5554044396349,6.26542068976324,839,839,Pinky,CR 45 70 45,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55540444,6.26542069
-75.5463547000716,6.27997454975468,840,840,Piñateria Fabio,CR 36 86B 138,05001,Medellín,Las Granjas,C6,En servicio,-75.5463547,6.27997455
-75.5529208997083,6.24654442005469,841,841,Pipenet.Com,CL 56 33 02,05001,Medellín,Boston,C6,En servicio,-75.5529209,6.24654442
-75.5544199202195,6.30644119959347,842,842,Playon Ii,CL 123 51 A 39,05001,Medellín,La Frontera,C6,En servicio,-75.55441992,6.3064412
-75.5589955996119,6.24515813972517,843,843,Plaza De Florez 1,CL 50 38 86,05001,Medellín,Boston,C6,En servicio,-75.5589956,6.24515814
-75.5482826400799,6.30339679034512,844,844,Popular La 46,CR 46 123 12 INT 101,05001,Medellín,Popular,C6,En servicio,-75.54828264,6.30339679
-75.5580654103049,6.28325054986544,845,845,Principal Pagadiario,CL 92 50 05,05001,Medellín,Aranjuez,C6,En servicio,-75.55806541,6.28325055
-75.5580654103049,6.28325054986544,846,846,Principal Pagadiario (2),CL 92 50 05,05001,Medellín,Aranjuez,C6,En servicio,-75.55806541,6.28325055
-75.5325529795548,6.23077543956052,847,847,Punto De Venta Oro,CR 2 C 51 B 21,05001,Medellín,Barrio Caicedo,C6,En servicio,-75.53255298,6.23077544
-75.562477759809,6.24836277003962,848,848,Punto Verde,CL 52 43 16,05001,Medellín,La Candelaria,C6,En servicio,-75.56247776,6.24836277
-75.5562799898131,6.28443412974783,849,849,Q.A.P Principal,CL 93 49 17,05001,Medellín,Aranjuez,C6,En servicio,-75.55627999,6.28443413
-75.537700680069,6.2331693200187,850,850,Qap 3 Esquinas,CR 10 52 00,05001,Medellín,Barrio Caicedo,C6,En servicio,-75.53770068,6.23316932
-75.537700680069,6.2331693200187,851,851,Qap 3 Esquinas (2),CR 10 52 00         ,05001,Medellín,Barrio Caicedo,C6,En servicio,-75.53770068,6.23316932
-75.5613094199337,6.28199180029212,852,852,Qap San Cayetano,CR 51 90 05,05001,Medellín,Aranjuez,C6,En servicio,-75.56130942,6.2819918
-75.5564034102483,6.29052414029162,853,853,Qap Santa Cruz,CR 49 N 98 A 31,05001,Medellín,Aranjuez,C6,En servicio,-75.55640341,6.29052414
-75.562058610389,6.2472149597328,854,854,Raif. Net,CR 42 50 79,05001,Medellín,La Candelaria,C6,En servicio,-75.56205861,6.24721496
-75.5388700000064,6.26861999978261,855,855,Restaurante Arelis,CR 25 75 C 115,05001,Medellín,Manrique Oriental,C6,En servicio,-75.53887,6.26862
-75.56122126017,6.27409310002806,856,856,Salon De Maquinas Y Apuestas La 80,CR 50 C 80 04,05001,Medellín,Moravia,C6,En servicio,-75.56122126,6.2740931
-75.5492264101173,6.28648515977656,857,857,Salsamentaria Guadalupe,CR 40 95 A 04,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.54922641,6.28648516
-75.5447349998851,6.30793799963843,858,858,Salsamenteria V8,CL 21 40 76,05088,Medellín,La Frontera,C6,En servicio,-75.544735,6.307938
-75.5613793304223,6.23653656021314,859,859,Salvador Iglesia,CR 35 A 39 51,05001,Medellín,El Salvador,C6,En servicio,-75.56137933,6.23653656
-75.5698170396977,6.24722377970365,860,860,San Antonio # 3 (2),CL 46 51 00 LOC 139,05001,Medellín,La Candelaria,C6,En servicio,-75.56981704,6.24722378
-75.5463456396636,6.27581282978657,861,861,San Blas,CRA 36 84C 30,05001,Medellín,Las Granjas,C6,En servicio,-75.54634564,6.27581283
-75.5444985103017,6.28271815015322,862,862,San Jose De La Cima,CR 32 91 04,05001,Medellín,Las Granjas,C6,En servicio,-75.54449851,6.28271815
-75.5591475101164,6.29044470999238,863,863,Santa Cruz La Rosa,CL 98 50 A A 5,05001,Medellín,Aranjuez,C6,En servicio,-75.55914751,6.29044471
-75.5667575404351,6.2501143298359,864,864,Santa Elena (2),CL 52 49 27,05001,Medellín,La Candelaria,C6,En servicio,-75.56675754,6.25011433
-75.5455500000199,6.29267999989546,865,865,Servi Cenet,CR B B  104 39,05001,Medellín,Santo Domingo Savio Nº 1,C6,En servicio,-75.54555,6.29268
-75.568934117046,6.23611424744099,866,866,Serviteca San Diego,CL 37 44 11,05001,Medellín,San Diego,C6,En servicio,-75.56893412,6.23611425
-75.5543039998186,6.23255199980049,867,867,Supermercado Avila,CL 39 26 E 14,05001,Medellín,La Milagrosa,C6,En servicio,-75.554304,6.232552
-75.554953000272,6.30934799995786,868,868,Surtipan,CR 45 20 E 50,05088,Medellín,La Frontera,C6,En servicio,-75.554953,6.309348
-75.5556521500745,6.27221321975702,869,869,Tareas.Co,CL 79 46 48,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55565215,6.27221322
-75.5520745304038,6.29549809025277,870,870,Teleferico 2,CR 46 A106 A 32,05001,Medellín,Popular,C6,En servicio,-75.55207453,6.29549809
-75.5609679999386,6.23017499976926,871,871,Terminal Loreto,CR 32 32 41,05001,Medellín,La Milagrosa,C6,En servicio,-75.560968,6.230175
-75.5550419999605,6.23059499996435,872,872,Terminal Pablo Escobar,CL 38 A 26 EE 04,05001,Medellín,La Milagrosa,C6,En servicio,-75.555042,6.230595
-75.5484499998106,6.27435999995702,873,873,Terran,CL 83 39 124,05001,Medellín,Las Granjas,C6,En servicio,-75.54845,6.27436
-75.5616310796874,6.27173013024229,874,874,Tienda Don Jose,CR 50 C 77 A 10,05001,Medellín,Moravia,C6,En servicio,-75.56163108,6.27173013
-75.5537699998912,6.30715999991226,875,875,Tienda Durley,CL 125 50 E 36,05001,Medellín,La Frontera,C6,En servicio,-75.55377,6.30716
-75.5359049999184,6.30409000038554,876,876,Tienda Manantiales,VEREDA GRANIZAL ANTIGUA VIA GUARNE,05088,Medellín,Santo Domingo Savio Nº 1,C6,En servicio,-75.535905,6.30409
-75.5690110002579,6.29855699999236,877,877,Tienda Mixta Jairo,CR 10 3 C 67 47,05001,Medellín,Girardot,C6,En servicio,-75.569011,6.298557
-75.5678518456563,6.25312067159084,878,878,Todo Pan #2,CR 51 53 03,05001,Medellín,La Candelaria,C6,En servicio,-75.56785185,6.25312067
-75.568547069821,6.26318935026608,879,879,Torres De La Fuente (2),CL 65 55 8,05001,Medellín,Sevilla,C6,En servicio,-75.56854707,6.26318935
-75.5681800002296,6.2508500002932,880,880,Tus Llamadas Vzla,CR 51 51 47 INTERIOR 3211,05001,Medellín,La Candelaria,C6,En servicio,-75.56818,6.25085
-75.5601410504139,6.25230636028357,881,881,Umbrales De Boston,CR 43 57 60,05001,Medellín,La Candelaria,C6,En servicio,-75.56014105,6.25230636
-75.56073500031,6.29317500002873,882,882,Unidad Intermedia,CR 51A 100 17,05001,Medellín,Aranjuez,C6,En servicio,-75.560735,6.293175
-75.5653412978806,6.25142040087124,883,883,Union Plaza,CL 53 49 109 LOCAL 109,05001,Medellín,La Candelaria,C6,En servicio,-75.5653413,6.2514204
-75.559510189641,6.25067935997247,884,884,Universidad Maria Cano,CL 56 41 70,05001,Medellín,La Candelaria,C6,En servicio,-75.55951019,6.25067936
-75.5459744099742,6.28077971006437,885,885,Upb,CRA 36 87 35,05001,Medellín,Las Granjas,C6,En servicio,-75.54597441,6.28077971
-75.5467199999819,6.30834000023062,886,886,Vargas Pan,CR 40 C 21 06,05088,Medellín,La Frontera,C6,En servicio,-75.54672,6.30834
-75.5519399996051,6.27381000033072,887,887,Variedades Celu @Ida,CRA 43 81 63,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55194,6.27381
-75.5637799998657,6.28121999966,888,888,Variedades Jaime,CL 89 52 19,05001,Medellín,Aranjuez,C6,En servicio,-75.56378,6.28122
-75.5540999996041,6.3082100001532,889,889,Variedades Jhoncar,CL 20 D 43 C 12,05088,Medellín,La Frontera,C6,En servicio,-75.5541,6.30821
-75.541670000238,6.26948999992215,890,890,Variedades La 27,CRA 27 C 77 80,05001,Medellín,Manrique Oriental,C6,En servicio,-75.54167,6.26949
-75.5546200001861,6.24850000032409,891,891,Variedades Maria Angel,CL 57 DD 22 B 04,05001,Medellín,Enciso,C6,En servicio,-75.55462,6.2485
-75.5547459799215,6.23472861015954,892,892,Variedades Movie,CL 41 28 61,05001,Medellín,La Milagrosa,C6,En servicio,-75.55474598,6.23472861
-75.5548689997081,6.22966700018982,893,893,Variedades Rosana,CR 26 DD 37 73,05001,Medellín,La Milagrosa,C6,En servicio,-75.554869,6.229667
-75.557464759875,6.27017294972033,894,894,Video Tienda,CR 48 A 76 66,05001,Medellín,Manrique Central Nº 1,C6,En servicio,-75.55746476,6.27017295
-75.5553068098315,6.2962367298264,895,895,Villa Del Socorro,CR 49 B 105 A 04,05001,Medellín,Aranjuez,C6,En servicio,-75.55530681,6.29623673
-75.5520554403057,6.25947032960294,896,896,Villa Hermosa Parque Jugar Y Ganar,CL 66 C 40 19,05001,Medellín,Villa Hermosa,C6,En servicio,-75.55205544,6.25947033
